L_id	headword	headword_slp1	source	source_slp1	source_class	is_root	source_gloss_de	deriv_marker	context
100516	vādyamāna	vAdyamAna	vad	vad	root	True		von	ad#}. [Page6-062-b] — 2〉 n.  HARIV. 2,63,101.
100572	vānīya	vAnIya	vā	vA	root	True		von	s. von 5. {#vA#}.
100715	vāya	vAya	vi	vi	root	True	Vogel	von	on {#vi#} .
101167	vārṣa	vArza	vṛṣa	vfza	root	True		von	
101307	vāśa	vASa	vaśa	vaSa	root	True		von	. — 2〉 n. Name verschiedener Sāman ĀRṢ. BR.
101364	vāsayitar	vAsayitar	vasu	vasu	root	True		von	ṚV. 1,165,1.
101414	vāsila	vAsila	vāsa	vAsa	root	True		von	1〉 Adj. von {#vAsa#}. — 2〉 m. Hypokoristikon von {#vAsizWa#}.
101424	vāsuka	vAsuka	vasu	vasu	root	True		von	〉 *Adj. von {#vasu#}. — 2〉 f. {#I#} N. pr. einer Frau HEM. PAR. 1,306.
101917	vigra	vigra	vij	vij	root	True		von	}; vgl. ). Nach den Erklärern = {#meDAvin#}. — 2〉 *.
102112	vijanitos	vijanitos	jan	jan	root	True		von	Abl. Infin. von {#jan#} mit {#vi#} TS. 2,5,1,5.
102198	vijānivaṃs	vijAnivaMs	jan	jan	root	True		von	rtic. perf. von 1. {#jan#} mit {#vi#}. Nur Gen. {#vijAnu/zas#}.
102441	vitāyitar	vitAyitar	tan	tan	root	True		von	#} als Fut. von 1. {#tan#} mit {#vi#} 8〉 BHĀG. P. 8,13,36.
102510	vittva	vittva	vid	vid	root	True		von	m. abstr. von 2. {#vid#}.
102524	vid	vid	div	div	root	True		von	
102656	viddhi	vidDi	vyadh	vyaD	root	True		von	von {#vyaD#}.
103025	vinay	vinay	vi	vi	root	True	Vogel	von	künstliches Denomin. von {#vi#}  und {#nar#} . — Mit {#vi#} Absol. {#vivinayya#} PAT. zu P
103625	vibhājam	viBAjam	bhaj	Baj	root	True		von	Acc. Infin. von {#Baj#} mit {#vi#} TBR. 1,1,5,6.
103626	vibhājayitar	viBAjayitar	bhaj	Baj	root	True		von	. von Caus. von {#Baj#} mit {#vi#}.
104181	vilātar	vilAtar	lī	lI	root	True		von	*{#vilAtar#}¦ N. ag. von 1. {#lI#} — Mit {#vi#}.
104182	vilātavya	vilAtavya	lī	lI	root	True		von	s. von 1. {#lI#} — Mit {#vi#}.
104194	vilāṣin	vilAzin	laṣ	laz	root	True		von	*{#vilAzin#}¦ Adj. von 1. {#laz#} — Mit {#vi#}.
104230	vilikhas	viliKas	likh	liK	root	True		von	Gen. Infin. von {#liK#} — Mit {#vi#} P. 3,4,13, Sch.
104252	viletar	viletar	lī	lI	root	True		von	*{#viletar#}¦ N. ag. von 1. {#lI#} — Mit {#vi#}.
104253	viletavya	viletavya	lī	lI	root	True		von	s. von 1. {#lI#} — Mit {#vi#}.
104264	vilokita	vilokita	lok	lok	root	True		von	on {#lok#} — Mit {#vi#}. — 2〉 m.  S. S. S. 213. — 3〉 n. — a〉 . — b〉  LALIT. 20,21. 21,1. f
104271	viloṭa	vilowa	luṭ	luw	root	True		von	von {#luw#}.
104273	viloṭana	vilowana	luṭ	luw	root	True		von	von {#luw#}.
104275	viloḍa	viloqa	luṭ	luw	root	True		von	von {#luw#}.
104304	viva	viva	vā	vA	root	True		von	{#vAti#} = {#gacCati!#}) ŚIŚ. 19,86.
104677	viśoḍha	viSoQa	sah	sah	root	True		von	haft für {#visoQa#} (von {#sah#} mit {#vi#}).
105233	viṣamīya	vizamIya	viṣama	vizama	root	True		von	{#vizamIya#}¦ Adj. von {#vizama#}.
105392	viṣṭa	vizwa	viś	viS	root	True		von	〉 Partic. von 1. {#viS#} und 1. {#viz#}. — 2〉 f. {#vizwA#} f. fehlerhaft für 2. {#vizWA#}
105739	visphorya	visPorya	sphur	sPur	root	True		von	s. von {#sPur#} mit {#vi#}.
105893	vīkṣita	vIkzita	īkṣ	Ikz	root	True		von	on {#Ikz#} mit {#vi#}. — 2〉 n. .
105985	vītta	vItta	dā	dA	root	True		von	*{#vItta#}¦ Partic. von 1. {#dA#} {#vi#}.
106336	vṛkṣīya	vfkzIya	vṛkṣa	vfkza	root	True		von	{#vfkzIya#}¦ Adj. von {#vfkza#}. Zu belegen nur {#eka˚#} (Nachtr. 6)
106351	vṛjika	vfjika	vṛji	vfji	root	True		von	*{#vfjika#}¦ Adj. von {#vfji#} 1〉.
106686	vṛṣaṇvasu	vfzaRvasu	vana	vana	root	True		von	
106814	vṛṣīy	vfzIy	vṛṣa	vfza	root	True		von	, {#˚yati#} Denomin. von {#vfza#}.
107013	veti	veti	i	i	root	True		von	#} (3te Sg. von 3. {#i#}) {#vi#}.
107014	vettar	vettar	vid	vid	root	True		von	
107124	vedaya	vedaya	vid	vid	root	True		von	vom Caus. von 1. {#vid#}.
107455	veṣṭavya	vezwavya	viś	viS	root	True		von	s. von 1. {#viS#}.
107773	vainra	vEnra	vi	vi	root	True	Vogel	von	m. abstr. von {#vi#}  + {#nar#} .
107967	vaireya	vEreya	vīra	vIra	root	True		von	*{#vEreya#}¦ Adj. von {#vIra#}.
108039	vaiśeya	vESeya	viśa	viSa	root	True		von	. Patron. von {#viSa#}.
108258	vyaja	vyaja	aj	aj	root	True		von	*{#vyaja#}¦ von {#aj#} mit {#vi#}.
108287	vyatipāka	vyatipAka	pac	pac	root	True		von	von 1. {#pac#} mit {#vyati#} P. 3,3,43, Vārtt. 1.
108306	vyatīkṣā	vyatIkzA	īkṣ	Ikz	root	True		von	m. abstr. von {#Ikz#} mit {#vyati#} P. 3,3,43, Vārtt. 4.
108717	vyābhāṣaka	vyABAzaka	bhāṣ	BAz	root	True		von	#vyABAzaka#}¦ Adj. von 1. {#BAz#} mit {#vyA#}.
109197	śaṃśamam	SaMSamam	śam	Sam	root	True		von	von Intens. von 2. {#Sam#} MAHĀBH. 6 (4),32,b.
110097	śatrusāt	SatrusAt	gam	gam	root	True	dem Feinde überliefern	von	dem Caus. von {#gam#} .
110110	śadru	Sadru	śad	Sad	root	True		von	1〉 Adj. von {#Sad#}. — 2〉 m. Bein. Viṣṇuʼs.
110132	śanta	Santa	śam	Sam	root	True		von	*{#Santa#}¦ Adj. von 5. {#Sam#}.
110140	śanti	Santi	śam	Sam	root	True		von	*{#Santi#}¦ Adj. von 5. {#Sam#}.
110142	śantu	Santu	śam	Sam	root	True		von	*{#Santu#}¦ Adj. von 5. {#Sam#}.
110166	śapya	Sapya	śap	Sap	root	True		von	s. von {#Sap#}.
110325	śamaka	Samaka	śam	Sam	root	True		von	on 2. {#Sam#}. — 2〉 f. {#A#}  KAUŚ. 8.
110337	śamam	Samam	śam	Sam	root	True		von	*{#Samam#}¦ Absol. von 2. {#Sam#} P. 6,4,93, Sch.
110355	śamita	Samita	śam	Sam	root	True		von	on 1. {#Sam#} und von 2. {#Sam#} Caus. — 2〉 m. N. pr. eines Sthavira der Jaina HEM. PAR. 1
110525	śaraṇākuru	SaraRAkuru	kuśa	kuSa	root	True		von	als Beiw. von {#kuSa#} wohl fehlerhaft.
110968	śaśayāna	SaSayAna	śī	SI	root	True		von	von 2. {#SI#}.
111077	śas	Sas	śaṃs	SaMs	root	True		von	{#Sasyate#} Passiv von {#SaMs#}.
111082	śasta	Sasta	śas	Sas	root	True		von	¦ Partic. von 1. {#Sas#}.
111083	śasta	Sasta	śās	SAs	root	True		von	(Partic. von 1. {#SAs#}) .
111378	śāṭya	SAwya	śaṭa	Sawa	root	True		von	
111391	śāṭhāyanya	SAWAyanya	śaṭha	SaWa	root	True		von	. Patron. von {#SaWa#}.
111585	śāpāyana	SApAyana	śapa	Sapa	root	True		von	. Patron. von {#Sapa#}.
111618	śāmam	SAmam	śam	Sam	root	True		von	*{#SAmam#}¦ Absol. von 2. {#Sam#}.
111779	śālaka	SAlaka	śāla	SAla	root	True		von	, *{#pIta˚#} und *{#priya˚#}.
111911	śālīya	SAlIya	śāla	SAla	root	True		von	1〉 Adj. von {#SAla#} und {#SAlA#}. — 2〉 m. N. pr. eines Lehrers.
112826	śiṣ	Siz	śī	SI	root	True		von	#hataSizwa#} Pl. so v. a.  {#hftasizwa#} Adj. so v. a. . — Caus. {#Sezayati#}, {#˚te#} (me
112855	śis	Sis	śās	SAs	root	True		von	{#Sis#} (√{#Siz#})¦ Nebenform von 1. {#SAs#} auch in Derivaten wie 1. {#ASi/s#} u. s. w.
113171	śukatā	SukatA	śuka	Suka	root	True	Papagei	von	m. abstr. von {#Suka#} .
113951	śṛṅkhala	SfNKala	śṛṅkhala	SfNKala	stem/word	False		Von	stimmen. — b〉 *. — 2〉 f. {#A#}  VĀMANA 4,1,5. — 3〉 *f. {#I#}  RĀJAN. 4,195.
114075	śeya	Seya	śī	SI	root	True		von	. impers. von 2. {#SI#}.
114157	śaighra	SEGra	phala	Pala	root	True		von	gänzung von {#Pala#} n. . — 2〉 n. .
114483	śaukeya	SOkeya	śuka	Suka	root	True		von	. Patron. von {#Suka#}.
114523	śauṇāyana	SORAyana	śoṇa	SoRa	root	True		von	. Patron. von {#SoRa#}.
114564	śaubhāyani	SOBAyani	śubha	SuBa	root	True		von	. Patron. von {#SuBa#}.
114577	śaurpa	SOrpa	śūrpa	SUrpa	root	True		von	*{#SOrpa#}¦ Adj. von {#SUrpa#}.
114580	śaurpika	SOrpika	śūrpa	SUrpa	root	True		von	*{#SOrpika#}¦ Adj. von {#SUrpa#}.
114597	śaulkika	SOlkika	śulka	Sulka	root	True		von	〉 *Adj. von {#Sulka#} {{PĀT. ‹zu.› P.->PAT.zuP.||20160105|Jim Funderburk.|https://github.c
114600	śaulba	SOlba	śulba	Sulba	root	True		von	{#SOlba#}¦ Adj. von {#Sulba#} 2〉a〉 Comm. zu ĀPAST. ŚR. 8,13,2. 11,4,13.
114625	ścyota	Scyota	ścyut	Scyut	root	True		von	von {#Scyut#}.
114667	śmasi	Smasi	vaś	vaS	root	True		von	{#uSmasi#} (von {#vaS#}).
114802	śrat	Srat	dhā	DA	root	True	Jmd gläubig machen	von	
114841	śram	Sram	śam	Sam	root	True		von	rati#} Caus. ({#˚SrAmayati#})  SADDH. P. 4,19. Vgl. 2. {#Sam#} mit {#prati#} Caus. — Mit {
114966	śrāpay	SrApay	śri	Sri	root	True		von	1〉 Caus. von 1. {#Sri#}. — 2〉 *künstliches Denomin. von {#Sra#} (wovon {#SreyaMs#}, {#Sre
114968	śrām	SrAm	śram	Sram	root	True		von	auch Caus. von 1. {#Sram#}.
115017	śrit	Srit	śri	Sri	root	True		von	{#˚Srit#}¦ (von 1. {#Sri#}) Adj.  in {#udDatiSrit#} so v. a.  ŚIŚ. 12,56
115034	śrīka	SrIka	śrī	SrI	root	True	Schönheit, Pracht und hohe —, fürstliche Stellung	von	on 5. {#SrI#} . — 2〉 m. — a〉 . — b〉 .
115224	śrīya	SrIya	śrī	SrI	root	True		von	*{#SrIya#}¦ Adj. von 5. {#SrI#}.
115303	śrīsraja	SrIsraja	śrī	SrI	root	True		von	ul. Comp. von 5. {#SrI#} und {#sraj#}.
116519	saṃyant	saMyant	i	i	root	True		von	#saMya/nt#}¦ Partic. von 3. {#i#} mit {#sam#}. f. {#˚yatI/#} (auch HEM. PAR. 2,286).
116583	saṃrājitar	saMrAjitar	rāj	rAj	root	True		von	MrAjitar#}¦ Nom. ag. von 1. {#rAj#} mit {#sam#}.
116800	saṃveṣṭana	saMvezwana	mur	mur	root	True		von	
116801	saṃvoḍhar	saMvoQar	vah	vah	root	True		von	saMvoQar#}¦ Nom. ag. von 1. {#vah#} mit {#sam#}.
117479	saṃkūṭana	saMkUwana	kūṭ	kUw	root	True		von	von {#kUw#} mit {#sam#} PAT. zu P. 3,3,44, Vārtt. 3.
117739	sac	sac	viṣa	viza	root	True		von	
117943	saṃjāta	saMjAta	jan	jan	root	True		von	on {#jan#} mit {#sam#}) . {#saMjAtalajja#} Adj. (f. {#A#}) so v. a.  297,19. — 2〉 m. Pl. N
119190	saṃnipatya	saMnipatya	pat	pat	root	True		von	saMnipatya#}¦ Absol. von 1. {#pat#} mit {#saMni#}, {#saMnipatyo pakAraka#} . {#saMnipatyak
119791	samakna	samakna	ac	ac	root	True		von	{#samakna#}¦ Partic. von {#ac#} mit {#sam#}.
119961	samaya	samaya	sthā	sTA	root	True	festsetzen, bestimmen;	von	. — 12〉 personificirt als ein Sohn Dharmaʼs VP. 21,111. — 13〉 N. pr. eines Verfassers von
120077	samavayasāya	samavayasAya	sā	sA	root	True		von	ya#} Absol. von 3. {#sA#} mit {#samava#}.
120099	samavāyana	samavAyana	i	i	root	True		von	von 3. {#i#} mit {#samava#}.
120243	samāna	samAna	as	as	root	True		von	
120904	saṃparcana	saMparcana	kuc	kuc	root	True		von	von {#kuc#} und {#ric#}.
120914	saṃpātay	saMpAtay	pat	pat	root	True		von	
120945	saṃpūjita	saMpUjita	pūj	pUj	root	True		von	on {#pUj#} mit {#sam#} Caus. — 2〉 m. N. pr. eines Buddha.
120967	saṃpeṣa	saMpeza	piṣ	piz	root	True		von	Nom. act von {#piz#} mit {#sam#}.
121676	sarva	sarva	api	api	root	True		von	Verbindung mit einem Adj.  und auch  —. — 2〉 m. — a〉 Bein. — α〉 Kṛṣṇaʼs. — β〉 Śivaʼs. — b〉
121845	sarvaduḥkhakṣaya	sarvaduHKakzaya	mokṣa	mokza	root	True	die letzte Erlösung	von	.
122536	savitra	savitra	sū	sU	root	True		von	a#}¦ n. {#karaRe#} von {#sU#}.
122938	sahamāna	sahamAna	sah	sah	root	True		von	〉 Partic. von 1. {#sah#} — 2〉 f. {#A#} — a〉 . — b〉 .
123283	sahitar	sahitar	sah	sah	root	True		von	#sahitar#}¦ Nom. ag. von 1. {#sah#} Vgl. {#soQar#}.
123288	sahitra	sahitra	sah	sah	root	True		von	*{#sahitra#}¦ n. von 1. {#sah#} {#karaRe#}.
123428	sākalāyana	sAkalAyana	sakala	sakala	root	True		von	sAkalAyana#}¦ Adj. von {#sakala#}.
123450	sākṣ	sAkz	sah	sah	root	True		von	Erklärung von {#prasAkzate#} (von 1. {#sah#}).
123635	sāḍha	sAQa	sah	sah	root	True		von	{#sAQa/#}¦ Partic. von 1. {#sah#}.
123638	sāḍhvā	sAQvA	sah	sah	root	True		von	*{#sAQvA#}¦ Absol. von 1. {#sah#}.
123755	sādhay	sADay	sādh	sAD	root	True		von	1〉 Caus. von 1. {#sAD#}. — 2〉 Denomin. von {#sADu#}.
124240	sāmbi	sAmbi	sāmba	sAmba	root	True		von	. Patron. von {#sAmba#}.
124485	sārin	sArin	sāra	sAra	root	True		von	2. {#sArin#}¦ (von 2. {#sAra#}) in {#trARa˚#}.
124779	sāhaya	sAhaya	sah	sah	root	True		von	von Caus. von 1. {#sah#}.
124970	sikta	sikta	sic	sic	root	True		von	on 2. {#sic#}. — 2〉 *f. {#A#} = {#sikatA#} 1〉 RĀJAN. 13,139.
126684	sunvant	sunvant	su	su	root	True		von	on 1. {#su#}. — 2〉 m. — a〉  Soma- ŚIŚ. 14,52. — b〉 N. pr. eines Sohnes des Sumantu.
128685	sūta	sUta	sū	sU	root	True		von	¦ Partic. von 1. {#sU#}.
128686	sūta	sUta	sū	sU	root	True		von	on 3. {#sU#}. — 2〉 m.  RĀJAN. 13,10. — 3〉 f. {#sUtA#}  fehlerhaft für {#sutA#}.
128823	sūditar	sUditar	sūda	sUda	root	True		von	#sUditar#}¦ Nom. ag. von 1. {#sUda#}.
129173	se	se	as	as	root	True		von	von 1. {#as#}.
129287	sev	sev	juṣ	juz	root	True		von	am#} — 1〉  zur Erklärung von {#sac#}. — 2〉 = Simpl. 2〉a〉 b〉 (auch so v. a. ), c〉 d〉 e〉 und
129831	saukha	sOKa	sukha	suKa	root	True		von	. Patron. von {#suKa#}.
129840	saukhīya	sOKIya	sukha	suKa	root	True		von	*{#sOKIya#}¦ Adj. von {#suKa#}.
130117	saurya	sOrya	sūra	sUra	root	True		von	Stadt. Vgl. {#SOrya#}.
130228	skad	skad	skanda	skanda	root	True		von	m Gefühle). — Mit {#aByava#} — 1〉 . — 2〉  (Acc.) . — Mit {#paryava#} in {#paryavaskanda#}.
130326	skāndāyanya	skAndAyanya	skanda	skanda	root	True		von	. Patron. von {#skanda#}.
130330	skāmbhāyanya	skAmBAyanya	skambha	skamBa	root	True		von	. Patron. von {#skamBa#}.
130507	stāmbhāyanya	stAmBAyanya	stambha	stamBa	root	True		von	. Patron. von {#stamBa#}.
130653	strīka	strIka	strī	strI	root	True		von	nde eines adj. Comp. von {#strI#}.
130856	sthalīya	sTalIya	sthala	sTala	root	True	Fall	von	{#sTalIya#}¦ Adj. von {#sTala#}  in {#uddeSyaviDeyaboDasTalIyavicAra#}.
130967	sthāyika	sTAyika	sthā	sTA	root	True		von	
131249	sthaulaka	sTOlaka	sthūla	sTUla	root	True		von	*{#sTOlaka#}¦ Adj. von {#sTUla#}.
131274	snātvī	snAtvI	snā	snA	root	True		von	Absol. von 1. {#snA#} P. 7,1,49.
131628	sphauṭāyana	sPOwAyana	sphuṭa	sPuwa	root	True		von	. Patron. von {#sPuwa#}.
131706	smahe	smahe	as	as	root	True		von	d. von 1. {#as#} MBH. 13,1,13.
131787	syāt	syAt	as	as	root	True		von	t. von 1. {#as#}) . Die dialektische Skeptik der Jaina kennt folgende 7 Formeln der Skepti
131792	syāmahe	syAmahe	as	as	root	True		von	{#as#} HARIV. 7973.
132127	svan	svan	svan	svan	root	True	rauschend,	von	t {#ava#} — 1〉 . — 2〉 *{#avazvaRati#} — a〉 . — b〉 . — Mit {#A#} . *{#Asvanita#} und *{#Asv
132413	svar	svar	svara	svara	root	True		von	#sisvarizati#} und {#susvUrzati#} — *Intens. {#sAsvaryate#}. — Mit {#ati#} . — Mit {#anu#}
132491	svarita	svarita	svar	svar	root	True		von	#}. — 2〉 m. n.  Svarita-.
133033	svāni	svAni	svana	svana	root	True		von	*{#svAni#}¦ Adj. von {#svana#}.
133040	svānta	svAnta	svan	svan	root	True		von	
133050	svāpay	svApay	svap	svap	root	True		von	1〉 Caus. von 1. {#svap#}; s. daselbst. — 2〉 *Denomin. von {#sva#}.
133112	svārāyaṇa	svArAyaRa	svara	svara	root	True		von	. Patron. von {#svara#}.
133503	hanyamāna	hanyamAna	han	han	root	True		von	an#}. — 2〉 m. Pl. N. pr. eines Volkes MBH. 6,9,69. v. l. {#haMsamArga#}.
134151	hasantī	hasantI	has	has	root	True		von	#}. — 2〉 f. — a〉 [Page7-266-b] *. — b〉 *. — c〉 *. — d〉 N. pr. eines Flusses, = {#hasanI#}
134373	hāna	hAna	hā	hA	root	True		von	¦ Partic. von 1. {#hA#}.
134600	hita	hita	dhā	DA	root	True		von	1. {#hita/#}¦ (von 1. {#DA#}) — 1〉 Adj. (f. {#A/#}) — a〉  (Loc.);  (Loc.). {#ra/Te#} s
135255	he	he	as	as	root	True		von	#as#}.
135531	hoḍiman	hoqiman	hoḍa	hoqa	root	True		von	m. abstr. von {#hoqa#}.
135626	hauḍa	hOqa	hoḍa	hoqa	root	True		von	m. abstr. von {#hoqa#}.
135740	hrep	hrep	hrī	hrI	root	True		von	s. u. Caus. von 1. {#hrI#}.
201997	atikrame	atikrame	kram	kram	root	True		von	¦ Dat. Inf. von {#kram#} mit {#ati#} ṚV.
202792	upoti	upoti	av	av	root	True		von	#} mit {#upa#}, aber wohl fehlerhaft für {#u/pe/ti#} ({#u/pa#} + {#i/ti#}).
203665	anvavapātos	anvavapAtos	pā	pA	root	True	trinken	von	¦ Gen. Inf. von 1. {#pA#}  mit {#anvava#} ŚĀṄKH. BR. 10,2. 17,9.
203813	abhipīta	aBipIta	pā	pA	root	True		von	{#aBipIta#}¦ Partic. von 1. {#pA#} mit {#aBi#}. Nom. abstr. {#˚tva#} n.  (Instr.) [Page3-2
205307	arantos	arantos	ram	ram	root	True		von	Gen. Infin. von {#ram#} mit {#a#} priv. {#ISvaro hAsya vitte devA arantoH#}  AIT. BR. 3,48
205334	avarudham	avaruDam	rudh	ruD	root	True		von	a#}.
205426	īlay	Ilay	īr	Ir	root	True		von	
205942	prametos	prametos	mī	mI	root	True		von	) Gen. Inf. von 1. {#mI#} mit {#pra#}  TBR. 1,3,10,10.
206794	āpi	Api	pī	pI	root	True		von	2. {#Api/#}¦ (von {#pI#}) Adj.  ṚV. 5,53,2.
207387	dakṣat	dakzat	dah	dah	root	True		von	¦ (Partic. vom Desid von 1. {#dah#})  ṚV. 1,130,8. 2,4,7. 10,91,7.
208625	āpravaṇa	ApravaRa	sku	sku	root	True		von	als Bed. von {#sku#} DHĀTUP. 31,6.
208948	tatsthāna	tatsTAna	sthā	sTA	root	True		von	
209206	baidāyana	bEdAyana	bida	bida	root	True		von	. Patron. von {#bida#} gaṇa {#aSvAdi#}. Fehlerhaft {#vedAyana#} Verz. d. B. H. 58,36.
209385	vihāpita	vihApita	hā	hA	root	True		von	. Partic. von 2. {#hA#} mit {#vi#} Caus. — 2〉 n. .
210363	attvāya	attvAya	ad	ad	root	True		von	{#attvA/ya#}¦ Absol. von 1. {#ad#} MAITR. S. 1,8,5 (121,20). Man könnte {#sadattvA/ya#} st
217530	jāḍāyana	jAqAyana	jaḍa	jaqa	root	True		von	. Patron. von {#jaqa#}.
221050	vārin	vArin	vāri	vAri	root	True	Wasser	von	nde eines adj. Comp. von {#vAri#}  R. ed. Bomb. 4,41,17.
